,DayOfWeek,Date,Time,PdDistrict,Resolution,X,Y,Supervisor District,General Type,Distance,School Type,Sample num,Descript
11659,Tuesday,Winter,0,SOUTHERN,"ARREST, BOOKED",-122.40950430935,37.781526271747,6,IND,very far,Pre-School,16809,3
19240,Tuesday,Fall,21,TENDERLOIN,"ARREST, BOOKED",-122.416769999704,37.7795845776674,6,CDC,close,Pre-School,27620,1
1090,Wednesday,Spring,19,MISSION,"ARREST, BOOKED",-122.40714253788401,37.7513101628912,9,CDC,close,Pre-School,1524,0
14396,Wednesday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.7816136403158,6,PS,close,High School,20724,1
26625,Thursday,Summer,10,SOUTHERN,"ARREST, BOOKED",-122.40942036456,37.7816150265786,6,PS,very far,High School,38019,4
13382,Thursday,Fall,15,BAYVIEW,"ARREST, BOOKED",-122.375605171962,37.730721521570295,10,CDC,far,Pre-School,19294,1
18097,Saturday,Winter,1,BAYVIEW,"ARREST, BOOKED",-122.40697950796302,37.739566960911,10,IND,close,Pre-School,26001,2
26285,Thursday,Winter,19,MISSION,"ARREST, BOOKED",-122.419671780303,37.7650501214714,9,PS,close,Primary School,37558,4
17569,Saturday,Fall,2,BAYVIEW,"ARREST, BOOKED",-122.392861732871,37.720844254485,10,CDC,far,Pre-School,25244,0
22932,Wednesday,Winter,13,NORTHERN,NONE,-122.41958255149099,37.7934656511503,3,PS,close,Primary School,32807,4
25783,Tuesday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.412993783039,37.78556296952871,6,CDC,close,Pre-School,36839,1
21863,Tuesday,Summer,14,PARK,NONE,-122.45868018978202,37.748155469233204,7,CDC,close,Pre-School,31343,0
22754,Monday,Fall,16,TENDERLOIN,"ARREST, BOOKED",-122.415088721046,37.7836719564372,6,CDC,close,Pre-School,32568,1
19700,Thursday,Fall,18,PARK,"ARREST, BOOKED",-122.43518532661301,37.7705485096146,8,PS,very far,Primary School,28300,2
26082,Saturday,Spring,23,TARAVAL,"ARREST, CITED",-122.455136571438,37.72367220324121,11,IND,very far,Primary School,37278,0
23536,Sunday,Summer,16,NORTHERN,NONE,-122.420713728356,37.791054571840796,3,CDC,close,Pre-School,33662,5
6634,Tuesday,Winter,20,TENDERLOIN,"ARREST, BOOKED",-122.41708535742399,37.7852153590471,6,CDC,very far,Pre-School,9576,1
27197,Wednesday,Winter,12,NORTHERN,"ARREST, BOOKED",-122.428805083825,37.772314968471896,5,CDC,close,Pre-School,38842,1
22531,Sunday,Spring,18,MISSION,"ARREST, BOOKED",-122.405828840501,37.7684749112706,10,IND,far,Primary School,32263,2
28288,Wednesday,Summer,18,BAYVIEW,JUVENILE BOOKED,-122.378929147032,37.735189216668,10,PS,far,Primary School,40385,0
9972,Tuesday,Spring,18,NORTHERN,NONE,-122.421720672696,37.7914446364385,3,CDC,very close,Pre-School,14356,1
4552,Saturday,Fall,21,SOUTHERN,"ARREST, BOOKED",-122.402638616799,37.774277253501,6,PS,very far,High School,6561,2
28314,Tuesday,Fall,18,NORTHERN,"ARREST, BOOKED",-122.42169895424,37.7913361434449,3,CDC,close,Pre-School,40426,4
17976,Friday,Spring,6,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,25820,2
10022,Tuesday,Fall,0,TENDERLOIN,"ARREST, BOOKED",-122.412784096509,37.7848656939297,6,CDC,close,Pre-School,14441,1
11878,Thursday,Fall,18,TENDERLOIN,"ARREST, BOOKED",-122.41402982172701,37.7823291237659,6,CDC,very close,Pre-School,17128,1
27674,Sunday,Fall,0,TARAVAL,"ARREST, BOOKED",-122.474899151688,37.7269905309861,7,IND,far,High School,39502,0
16882,Tuesday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.413237516676,37.78284302332129,6,IND,very close,Primary School,24267,1
19996,Friday,Fall,22,TENDERLOIN,"ARREST, CITED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,28732,0
17033,Wednesday,Winter,9,RICHMOND,"ARREST, BOOKED",-122.47764718543002,37.778535472445505,1,PS,very far,Primary School,24486,2
26685,Saturday,Winter,14,BAYVIEW,"ARREST, BOOKED",-122.387833652325,37.7131072321423,10,PS,very far,Primary School,38107,1
22344,Saturday,Fall,17,PARK,"ARREST, BOOKED",-122.453512911126,37.7686969786551,5,IND,far,High School,32002,0
29553,Saturday,Summer,10,TENDERLOIN,"ARREST, BOOKED",-122.412970537591,37.78578837668879,6,CDC,close,Pre-School,42182,1
22381,Tuesday,Fall,13,TENDERLOIN,"ARREST, BOOKED",-122.413893155951,37.782346520672995,6,CDC,very close,Pre-School,32053,4
22820,Tuesday,Summer,8,SOUTHERN,"ARREST, BOOKED",-122.408595110869,37.7837069301545,6,IND,very far,Primary School,32653,1
21193,Tuesday,Spring,12,TENDERLOIN,"ARREST, BOOKED",-122.415088721046,37.7836719564372,6,CDC,close,Pre-School,30415,2
18593,Monday,Winter,19,NORTHERN,"ARREST, BOOKED",-122.418940110957,37.7860492230028,6,CDC,far,Pre-School,26719,0
25686,Thursday,Winter,20,NORTHERN,"ARREST, BOOKED",-122.42049728879,37.789618819255,3,PS,close,Primary School,36702,4
22049,Tuesday,Fall,23,SOUTHERN,"ARREST, BOOKED",-122.411609760643,37.7762209908405,6,CDC,very close,Pre-School,31587,1
29684,Friday,Spring,23,MISSION,"ARREST, BOOKED",-122.423483085497,37.7571585282815,8,IND,far,Pre-School,42375,2
3874,Saturday,Fall,20,CENTRAL,"ARREST, BOOKED",-122.400344691288,37.7902143401629,6,IND,very far,Primary School,5488,1
3016,Wednesday,Summer,15,MISSION,NONE,-122.420629159814,37.7658091937535,9,PS,close,Primary School,4265,2
21835,Saturday,Fall,23,MISSION,"ARREST, BOOKED",-122.421747650463,37.7627436601147,8,CDC,close,Pre-School,31304,0
5779,Wednesday,Winter,19,NORTHERN,"ARREST, BOOKED",-122.419183096362,37.78309982445921,6,CDC,close,Pre-School,8365,1
29666,Thursday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,42354,2
6008,Wednesday,Summer,20,SOUTHERN,"ARREST, BOOKED",-122.408466556173,37.7807008318778,6,IND,very far,Pre-School,8694,2
7782,Thursday,Summer,20,NORTHERN,"ARREST, BOOKED",-122.419257894821,37.775146291630996,5,IND,far,High School,11260,1
7733,Thursday,Winter,18,BAYVIEW,"ARREST, BOOKED",-122.390872523812,37.73875194974379,10,CDC,far,Pre-School,11186,1
1024,Thursday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,1429,1
17020,Sunday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.409696355558,37.7817540588712,6,IND,far,Primary School,24464,2
14220,Thursday,Spring,2,RICHMOND,"ARREST, BOOKED",-122.45629841014099,37.778718264789795,2,PS,very far,Primary School,20482,0
28056,Saturday,Spring,17,BAYVIEW,"ARREST, BOOKED",-122.392396004657,37.7386044256525,10,CDC,close,Pre-School,40045,0
2108,Thursday,Winter,15,TENDERLOIN,"ARREST, BOOKED",-122.41285712652399,37.7855804361702,6,CDC,close,Pre-School,2951,0
9628,Friday,Fall,7,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,13852,1
7687,Thursday,Fall,10,TENDERLOIN,"ARREST, BOOKED",-122.407244087032,37.7865647607685,6,CC,very far,College,11117,4
20366,Sunday,Fall,18,TARAVAL,"ARREST, CITED",-122.488807893358,37.7537519445835,4,CDC,very far,Pre-School,29263,0
25422,Thursday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,36313,1
2383,Sunday,Spring,22,NORTHERN,"ARREST, BOOKED",-122.418729600557,37.785007503993,6,CDC,close,Pre-School,3354,1
2821,Thursday,Spring,23,TARAVAL,"ARREST, BOOKED",-122.471458320583,37.755430400923096,7,PS,very far,Primary School,3992,0
16511,Tuesday,Winter,15,TENDERLOIN,"ARREST, BOOKED",-122.41285712652399,37.7855804361702,6,CDC,close,Pre-School,23708,1
17691,Sunday,Summer,13,BAYVIEW,"ARREST, BOOKED",-122.412054141237,37.7816136403158,6,PS,close,High School,25407,0
11599,Wednesday,Winter,22,NORTHERN,"ARREST, BOOKED",-122.418090766692,37.7861007451645,6,CDC,very far,Pre-School,16718,6
13117,Tuesday,Fall,13,MISSION,"ARREST, BOOKED",-122.421733767771,37.763299694598395,8,CDC,far,Pre-School,18924,1
16717,Monday,Summer,15,SOUTHERN,"ARREST, BOOKED",-122.41431785788099,37.7799444052046,6,CC,very close,College,24026,1
19964,Thursday,Summer,16,MISSION,"ARREST, BOOKED",-122.41156959248,37.7582649135041,9,PS,far,Primary School,28683,2
27516,Thursday,Winter,14,MISSION,"ARREST, BOOKED",-122.42058044011101,37.7649968622937,9,PS,far,Primary School,39279,4
16760,Friday,Fall,18,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,24080,1
24826,Monday,Fall,21,NORTHERN,"ARREST, BOOKED",-122.420078493883,37.7835214867196,6,CDC,very close,Pre-School,35494,1
6303,Monday,Summer,18,MISSION,NONE,-122.415629332446,37.757232227914,9,PS,far,Primary School,9109,1
29671,Monday,Summer,20,TENDERLOIN,"ARREST, BOOKED",-122.41260623089799,37.7810067957738,6,IND,close,Primary School,42360,2
4175,Sunday,Winter,20,TARAVAL,"ARREST, BOOKED",-122.47417098982599,37.7166569724342,11,CDC,far,Pre-School,5909,2
17236,Thursday,Fall,16,MISSION,"ARREST, BOOKED",-122.419445310678,37.76271343275221,9,CDC,far,Pre-School,24765,1
4032,Monday,Fall,9,SOUTHERN,"ARREST, CITED",-122.42566904135799,37.770245197643796,5,CDC,far,Pre-School,5728,2
20963,Thursday,Spring,6,TENDERLOIN,"ARREST, BOOKED",-122.41635198735202,37.7816031438671,6,CDC,close,Pre-School,30099,1
10092,Saturday,Fall,17,PARK,"ARREST, BOOKED",-122.446143672039,37.7700527182372,5,IND,close,High School,14544,3
18712,Tuesday,Summer,10,CENTRAL,"ARREST, BOOKED",-122.41685482780301,37.7957002366126,3,PS,far,Primary School,26886,0
12462,Saturday,Winter,20,BAYVIEW,"ARREST, BOOKED",-122.38847839623999,37.741109286458,10,CC,very far,College,17980,0
5978,Saturday,Winter,10,MISSION,"ARREST, BOOKED",-122.419515708406,37.7634292328496,9,CDC,far,Pre-School,8646,1
15866,Friday,Summer,8,BAYVIEW,UNFOUNDED,-122.39510178235001,37.74838969908871,10,IND,far,High School,22816,0
7061,Friday,Fall,11,TENDERLOIN,"ARREST, BOOKED",-122.412596970637,37.7811192121542,6,IND,close,Primary School,10190,1
7588,Monday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.413631253258,37.7848053746211,6,CDC,close,Pre-School,10977,0
20132,Friday,Fall,11,RICHMOND,JUVENILE ADMONISHED,-122.491956779206,37.7768766735218,1,PS,close,High School,28937,0
23788,Tuesday,Summer,21,NORTHERN,"ARREST, BOOKED",-122.42002595593901,37.7830500140737,6,CDC,close,Pre-School,34001,1
11148,Monday,Winter,9,SOUTHERN,"ARREST, BOOKED",-122.40816295386401,37.780534538504895,6,IND,very far,Pre-School,16076,1
25706,Tuesday,Spring,2,SOUTHERN,"ARREST, BOOKED",-122.40769310852899,37.7801630691196,6,IND,very far,Pre-School,36733,0
18091,Thursday,Spring,2,SOUTHERN,"ARREST, BOOKED",-122.40805253847,37.7815668300024,6,IND,very far,Pre-School,25989,2
13903,Thursday,Spring,13,TARAVAL,"ARREST, BOOKED",-122.463051534022,37.7143591434181,11,CDC,far,Pre-School,20026,1
25262,Monday,Spring,15,INGLESIDE,"ARREST, BOOKED",-122.424854520466,37.737355217845,8,CDC,close,Pre-School,36098,0
24589,Friday,Spring,23,INGLESIDE,"ARREST, BOOKED",-122.424421767504,37.736401002257,8,CDC,very close,Pre-School,35149,1
13801,Thursday,Spring,22,CENTRAL,"ARREST, BOOKED",-122.40586321263201,37.7980228452184,3,CDC,close,Pre-School,19884,0
3082,Thursday,Summer,18,SOUTHERN,NONE,-122.408595110869,37.7837069301545,6,IND,very far,Primary School,4354,0
6243,Monday,Winter,15,SOUTHERN,"ARREST, CITED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,9024,0
14772,Wednesday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.41443315507,37.7846576329026,6,CDC,close,Pre-School,21252,1
28308,Tuesday,Fall,13,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,40419,0
25130,Thursday,Spring,20,CENTRAL,"ARREST, BOOKED",-122.41499671999901,37.7874530734235,3,IND,very far,High School,35918,4
8573,Wednesday,Spring,21,TENDERLOIN,"ARREST, BOOKED",-122.416710733848,37.7833570390935,6,CDC,far,Pre-School,12361,1
28910,Thursday,Summer,23,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,41259,4
10743,Saturday,Spring,11,SOUTHERN,"ARREST, BOOKED",-122.413564091744,37.779514030063,6,CC,very close,College,15486,1
14054,Sunday,Winter,19,TENDERLOIN,"ARREST, BOOKED",-122.411778295992,37.7839805592634,6,IND,very close,Primary School,20243,0
5891,Saturday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.41288317793301,37.7853530358936,6,CDC,close,Pre-School,8527,1
4781,Thursday,Summer,9,BAYVIEW,"ARREST, BOOKED",-122.39068958255699,37.735217228007706,10,PS,far,Primary School,6916,1
29860,Wednesday,Summer,2,NORTHERN,"ARREST, BOOKED",-122.420307355721,37.788698951164704,3,PS,close,Primary School,42622,1
28857,Thursday,Fall,16,BAYVIEW,"ARREST, BOOKED",-122.387694587441,37.7205552398712,10,PS,very far,Primary School,41182,1
14596,Tuesday,Winter,8,MISSION,NONE,-122.406430510203,37.7645480851406,10,IND,very far,Primary School,21010,1
20804,Saturday,Summer,14,MISSION,"ARREST, BOOKED",-122.418289276874,37.750640293927496,9,PS,close,Pre-School,29878,1
5200,Wednesday,Summer,13,SOUTHERN,NONE,-122.40811239746,37.7777588128811,6,PS,far,Primary School,7519,1
651,Tuesday,Winter,15,SOUTHERN,"ARREST, BOOKED",-122.408953598279,37.783287873572,6,IND,far,Primary School,922,1
18271,Wednesday,Spring,12,INGLESIDE,"ARREST, CITED",-122.41358505769699,37.735894354559605,9,PS,far,Primary School,26245,0
19745,Thursday,Fall,3,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,28365,1
4511,Monday,Spring,10,BAYVIEW,NONE,-122.386104938274,37.760692489995996,10,IND,close,Primary School,6501,0
23657,Friday,Winter,17,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,33820,0
17570,Sunday,Spring,2,TENDERLOIN,"ARREST, BOOKED",-122.415127837608,37.7797870676495,6,CC,very close,College,25245,2
29327,Monday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.416710733848,37.7833570390935,6,CDC,far,Pre-School,41858,1
4694,Friday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,6783,1
21734,Monday,Spring,22,INGLESIDE,NONE,-122.40450026817601,37.7155319865115,10,PS,very far,Primary School,31150,0
337,Friday,Winter,14,NORTHERN,"ARREST, BOOKED",-122.431979576386,37.7800478529923,5,CDC,far,Pre-School,500,4
17646,Thursday,Fall,17,TENDERLOIN,"ARREST, BOOKED",-122.417530696987,37.783310753974,6,CDC,far,Pre-School,25346,1
9180,Tuesday,Spring,18,SOUTHERN,"ARREST, BOOKED",-122.40805253847,37.7815668300024,6,IND,very far,Pre-School,13199,2
8107,Wednesday,Fall,17,SOUTHERN,"ARREST, BOOKED",-122.40806834515499,37.78399167679322,6,CC,far,College,11714,0
8967,Saturday,Winter,16,PARK,"ARREST, BOOKED",-122.453512911126,37.7686969786551,5,IND,far,High School,12898,0
20152,Saturday,Winter,18,NORTHERN,"ARREST, BOOKED",-122.41927480144899,37.7835680535207,6,CDC,very close,Pre-School,28965,1
6682,Sunday,Fall,17,BAYVIEW,"ARREST, BOOKED",-122.39014671643999,37.7363908050669,10,PS,far,Primary School,9646,4
21311,Sunday,Fall,0,TENDERLOIN,"ARREST, BOOKED",-122.41288317793999,37.785353035870706,6,CDC,close,Pre-School,30577,1
13446,Sunday,Spring,0,MISSION,"ARREST, CITED",-122.41359169556101,37.7638222259421,9,CDC,far,Pre-School,19384,1
5528,Tuesday,Fall,18,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,8014,4
18118,Monday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.412620258006,37.7770259271797,6,CDC,close,Pre-School,26027,4
685,Monday,Winter,23,BAYVIEW,"ARREST, BOOKED",-122.388499251587,37.72410004055121,10,PS,very far,Primary School,961,0
9849,Sunday,Summer,16,TENDERLOIN,"ARREST, BOOKED",-122.413237516676,37.78284302332129,6,IND,very close,Primary School,14177,1
9266,Tuesday,Summer,13,TENDERLOIN,"ARREST, BOOKED",-122.41714684383601,37.781446350134004,6,CDC,close,Pre-School,13324,1
6806,Tuesday,Summer,17,BAYVIEW,"ARREST, BOOKED",-122.38642068252199,37.7295447729645,10,PS,far,Primary School,9823,1
1246,Saturday,Summer,20,NORTHERN,"ARREST, BOOKED",-122.42105687820299,37.7923840813812,3,CDC,close,Pre-School,1743,2
2688,Thursday,Spring,23,NORTHERN,"ARREST, BOOKED",-122.429629258891,37.784896668192395,5,PS,far,Primary School,3802,1
14675,Saturday,Summer,18,SOUTHERN,"ARREST, BOOKED",-122.41431785788099,37.7799444052046,6,CC,very close,College,21125,1
24367,Thursday,Spring,19,NORTHERN,"ARREST, BOOKED",-122.429042228263,37.7818456494851,5,CDC,close,Pre-School,34841,0
19434,Monday,Winter,23,SOUTHERN,"ARREST, BOOKED",-122.40953666269199,37.78269112134721,6,IND,far,Primary School,27894,2
3921,Sunday,Fall,17,MISSION,"ARREST, CITED",-122.41303408047101,37.7667928554141,9,CDC,very far,Pre-School,5573,2
5113,Saturday,Summer,8,SOUTHERN,"ARREST, BOOKED",-122.40738717209801,37.7810688918781,6,IND,very far,Pre-School,7388,0
13451,Monday,Spring,11,SOUTHERN,"ARREST, BOOKED",-122.40856003729601,37.7825859895625,6,IND,very far,Primary School,19393,1
2702,Sunday,Spring,23,INGLESIDE,"ARREST, BOOKED",-122.435015533775,37.7135702444117,11,IND,close,High School,3823,2
2126,Sunday,Winter,22,BAYVIEW,"ARREST, BOOKED",-122.387333128097,37.7301293029766,10,PS,far,Primary School,2978,1
21984,Monday,Fall,13,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,31503,0
26208,Thursday,Winter,13,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.7816136403158,6,PS,close,High School,37445,0
2653,Sunday,Spring,7,CENTRAL,NONE,-122.397010347798,37.7936404234689,6,IND,far,Primary School,3746,2
29305,Thursday,Fall,20,TENDERLOIN,"ARREST, BOOKED",-122.414081138014,37.7832767266062,6,CDC,close,Pre-School,41827,4
22330,Wednesday,Summer,14,SOUTHERN,"ARREST, BOOKED",-122.41133956255699,37.7812707434494,6,IND,close,Primary School,31977,0
7378,Monday,Spring,23,TENDERLOIN,"ARREST, BOOKED",-122.414433155063,37.7846576329256,6,CDC,close,Pre-School,10668,4
1074,Friday,Spring,19,CENTRAL,"ARREST, BOOKED",-122.414809966357,37.7865194111614,6,CDC,far,Pre-School,1497,1
21716,Tuesday,Summer,13,MISSION,"ARREST, BOOKED",-122.419671780303,37.7650501214714,9,PS,close,Primary School,31125,1
21419,Tuesday,Summer,15,PARK,NONE,-122.43914205418699,37.7810486874604,5,IND,very close,Pre-School,30722,1
3806,Saturday,Fall,4,SOUTHERN,"ARREST, BOOKED",-122.420070667868,37.7725377370829,6,CC,close,College,5389,0
26902,Friday,Fall,2,NORTHERN,"ARREST, BOOKED",-122.41973983780501,37.7858926099715,6,CDC,far,Pre-School,38415,2
25376,Saturday,Spring,22,TENDERLOIN,NONE,-122.412999075009,37.786277459166,6,CDC,close,Pre-School,36255,1
12188,Wednesday,Summer,23,SOUTHERN,"ARREST, BOOKED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,17583,1
29449,Tuesday,Winter,15,MISSION,"ARREST, BOOKED",-122.40574039756099,37.750481610763295,10,IND,close,Primary School,42031,0
7327,Thursday,Fall,20,TENDERLOIN,"ARREST, BOOKED",-122.41607528505101,37.78444966127911,6,CDC,far,Pre-School,10579,0
15454,Tuesday,Winter,2,SOUTHERN,"ARREST, BOOKED",-122.41471429557899,37.7762310404758,6,CDC,far,Pre-School,22203,4
4089,Wednesday,Fall,10,MISSION,"ARREST, BOOKED",-122.41967661615,37.7658510977435,9,PS,very close,Primary School,5800,2
20741,Sunday,Summer,17,NORTHERN,"ARREST, BOOKED",-122.428805083832,37.7723149684765,5,CDC,close,Pre-School,29790,1
6431,Tuesday,Spring,14,TENDERLOIN,"ARREST, CITED",-122.413391473723,37.7851866866965,6,CDC,close,Pre-School,9284,1
26605,Tuesday,Spring,21,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,37990,1
5409,Tuesday,Fall,0,SOUTHERN,"ARREST, BOOKED",-122.404956956375,37.785117856395296,6,CC,very close,College,7829,2
16599,Friday,Summer,15,PARK,"ARREST, BOOKED",-122.449647662955,37.76966191958461,5,IND,far,Primary School,23842,0
23946,Wednesday,Fall,17,RICHMOND,"ARREST, CITED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,34247,0
25714,Monday,Summer,12,TENDERLOIN,"ARREST, BOOKED",-122.40642786236,37.787109454290004,6,CC,very far,College,36746,2
29970,Thursday,Winter,17,MISSION,"ARREST, BOOKED",-122.419478247917,37.763050767731,9,CDC,far,Pre-School,42766,1
1781,Wednesday,Winter,11,PARK,"ARREST, BOOKED",-122.4453467866,37.7702081959172,5,CDC,close,Pre-School,2499,0
23781,Wednesday,Winter,10,PARK,"ARREST, BOOKED",-122.453512911126,37.7686969786551,5,IND,far,High School,33992,0
2835,Saturday,Spring,14,TENDERLOIN,"ARREST, BOOKED",-122.414949018134,37.7792565191771,6,CC,very close,College,4012,1
7796,Monday,Summer,11,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,11278,2
20918,Monday,Spring,18,TENDERLOIN,"ARREST, BOOKED",-122.41487855905001,37.7826335031541,6,CDC,close,Pre-School,30033,4
5176,Monday,Summer,21,SOUTHERN,"ARREST, BOOKED",-122.409696355558,37.7817540588712,6,IND,far,Primary School,7486,1
6946,Wednesday,Spring,13,TENDERLOIN,"ARREST, BOOKED",-122.411965795229,37.78491418595621,6,CDC,very close,Pre-School,10016,1
21292,Thursday,Spring,19,NORTHERN,"ARREST, BOOKED",-122.417903977564,37.785167087551706,6,CDC,far,Pre-School,30552,1
24615,Wednesday,Spring,23,TENDERLOIN,"ARREST, BOOKED",-122.412784096509,37.7848656939297,6,CDC,close,Pre-School,35183,1
10290,Tuesday,Summer,17,MISSION,NONE,-122.416557578218,37.75474851103979,9,IND,close,High School,14826,1
25185,Tuesday,Fall,16,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,35991,1
5136,Tuesday,Summer,6,TENDERLOIN,"ARREST, BOOKED",-122.41431785788099,37.7799444052046,6,CC,very close,College,7421,1
10972,Monday,Fall,9,SOUTHERN,NOT PROSECUTED,-122.40340479147899,37.775420706711,6,PS,far,High School,15827,0
